id,year,wave,region,income,family_member,gender,year_born,education_level,marriage,religion,occupation,company_size
340101,2012,8,Seoul,2218,3,Male,1937,High school,1,Have religion, , 
340101,2013,9,Seoul,1380,3,Male,1937,High school,1,Have religion, , 
340101,2014,10,Seoul,2009,3,Male,1937,High school,1,Have religion, , 
340101,2015,11,Seoul,2824,3,Female,1945,Elementary,2,Have religion, , 
340101,2016,12,Seoul,1348,2,Female,1945,Elementary,2,Have religion, , 
340101,2017,13,Seoul,2652,2,Female,1945,Elementary,2,Have religion, , 
340101,2018,14,Seoul,3336,2,Female,1945,Elementary,2,Do not have, , 
350101,2005,1,Seoul,680,1,Female,1927,Elementary,2,Have religion, , 
350101,2006,2,Seoul,399,1,Female,1927,Elementary,2,Have religion, , 
360101,2005,1,Seoul,700,1,Female,1940,Middle school,2,Do not have,930,11
360101,2006,2,Seoul,1794,1,Female,1940,Middle school,2,Have religion,930,1
360101,2007,3,Seoul,921,1,Female,1940,Middle school,2,Have religion,930,1
360101,2008,4,Seoul,1306,1,Female,1940,Middle school,2,Do not have,930,1
360101,2009,5,Seoul,1923,1,Female,1940,Middle school,2,Do not have,941,1
360101,2010,6,Seoul,1172,1,Female,1940,Middle school,2,Do not have, , 
360101,2011,7,Seoul,1242,1,Female,1940,Middle school,2,Do not have, , 
370101,2005,1,Seoul,3090,2,Female,1981,High school,5,Do not have,422,1
370101,2006,2,Seoul,2256,2,Female,1981,High school,5,Do not have,915,3
380101,2005,1,Seoul,1000,2,Male,1972,University degree,1,, , 
380101,2006,2,Seoul,2123,2,Male,1972,University degree,1,Have religion, , 
380101,2007,3,Seoul,2932,4,Male,1972,University degree,1,Have religion,157,1
380101,2008,4,Seoul,3129,4,Male,1972,University degree,1,Have religion, , 
380101,2009,5,Seoul,3871,4,Male,1972,University degree,1,Have religion, , 
380101,2010,6,Seoul,3809,4,Male,1972,University degree,1,Have religion, , 
380101,2011,7,Seoul,4803,4,Male,1972,University degree,1,Have religion, , 
380101,2012,8,Seoul,5763,4,Male,1972,University degree,1,Have religion, , 
380101,2013,9,Seoul,4934,4,Male,1972,University degree,1,Have religion, , 
380101,2014,10,Seoul,6042,4,Male,1972,University degree,1,Have religion, , 
380101,2015,11,Seoul,5358,4,Male,1972,University degree,1,Have religion, , 
380101,2016,12,Seoul,6089,4,Male,1972,University degree,1,Have religion, , 
380101,2017,13,Seoul,7121,4,Male,1972,University degree,1,Have religion, , 
380101,2018,14,Seoul,7243,4,Male,1972,University degree,1,Have religion, , 
390101,2005,1,Seoul,2430,2,Male,1980,Middle school,5,Do not have,842,1
390101,2006,2,Seoul,2139,2,Male,1980,Middle school,5,Do not have,915,1
390101,2007,3,Seoul,2417,2,Male,1980,High school,5,Do not have,915,2
390101,2008,4,Seoul,3099,2,Male,1980,High school,5,Do not have,873,4
390101,2009,5,Seoul,2186,2,Male,1980,High school,5,Do not have,873,2
390101,2010,6,Seoul,1958,2,Male,1980,High school,5,Do not have,873,1
390101,2011,7,Seoul,1519,2,Male,1980,High school,5,Do not have, , 
390101,2012,8,Seoul,1503,2,Female,1954,Middle school,3,Do not have, , 
390101,2013,9,Seoul,4083,2,Female,1954,Middle school,3,Do not have, , 
390101,2014,10,Seoul,3173,2,Female,1954,Middle school,3,Do not have, , 
390101,2015,11,Seoul,3928,2,Female,1954,Middle school,3,Do not have,951,1
390101,2016,12,Seoul,5716,2,Female,1954,Middle school,3,Do not have,951,1
390101,2017,13,Seoul,6047,2,Female,1954,Middle school,3,Do not have,951,1
390101,2018,14,Seoul,6490,2,Female,1954,Middle school,3,Do not have,421,1
400101,2005,1,Seoul,2300,3,Male,1954,Middle school,1,Have religion,713,1
410101,2005,1,Seoul,1544,2,Male,1930,High school,1,Do not have, , 
410101,2006,2,Seoul,985,2,Male,1930,High school,1,Have religion, , 
410101,2007,3,Seoul,1665,2,Male,1930,High school,1,Have religion, , 
410101,2008,4,Seoul,1096,2,Male,1930,High school,1,Do not have, , 
410101,2009,5,Seoul,2518,2,Male,1930,High school,1,Have religion, , 
410101,2010,6,Seoul,1009,1,Female,1941,Elementary,2,Have religion, , 
410101,2011,7,Seoul,723,1,Female,1941,Elementary,2,Have religion, , 
410101,2012,8,Seoul,1182,1,Female,1941,Elementary,2,Have religion, , 
410101,2013,9,Seoul,1063,1,Female,1941,Elementary,2,Have religion, , 
410101,2014,10,Seoul,700,1,Female,1941,Elementary,2,Have religion, , 
410101,2015,11,Seoul,519,1,Female,1941,Elementary,2,Have religion, , 
410101,2016,12,Seoul,1219,1,Female,1941,Elementary,2,Have religion, , 
410101,2017,13,Seoul,1137,1,Female,1941,Elementary,2,Have religion, , 
410101,2018,14,Seoul,1140,1,Female,1941,Elementary,2,Have religion, , 
420101,2005,1,Seoul,3530,5,Male,1966,University degree,1,Do not have,311,4
420101,2006,2,Seoul,3844,5,Male,1966,University degree,1,Have religion,311,3
420101,2007,3,Seoul,4660,5,Male,1966,University degree,1,Have religion,311,3
420101,2008,4,Seoul,4802,5,Male,1966,University degree,1,Have religion,311,7
420101,2009,5,Seoul,4843,5,Male,1966,University degree,1,Have religion,311,7
420101,2010,6,Seoul,4024,5,Male,1966,University degree,1,Have religion,311,6
420101,2011,7,Seoul,4174,5,Male,1966,University degree,1,Have religion,311,6
420101,2012,8,Seoul,5595,5,Male,1966,University degree,1,Have religion,312,5
420101,2013,9,Seoul,6000,5,Male,1966,University degree,1,Have religion,312,5
420101,2014,10,Seoul,4994,5,Male,1966,University degree,1,Have religion,312,3
430101,2005,1,Seoul,4589,6,Male,1955,University degree,1,Do not have,30,1
430101,2006,2,Seoul,2264.794253,4,Male,1955,University degree,1,Have religion,30,1
430101,2007,3,Seoul,3954,3,Female,1961,High school,5,Do not have, , 
430101,2008,4,Seoul,6092,4,Male,1955,University degree,1,Do not have,151,6
430101,2009,5,Seoul,6023,4,Male,1955,University degree,1,Do not have,151,3
430101,2010,6,Seoul,5002,4,Male,1955,University degree,1,Have religion,151,5
430101,2011,7,Seoul,5552,4,Male,1955,University degree,1,Have religion,151,1
430101,2012,8,Seoul,9341,4,Male,1955,University degree,1,Do not have,151,4
430101,2013,9,Seoul,8055,4,Male,1955,University degree,1,Do not have,151,4
430101,2014,10,Seoul,9841,4,Male,1955,University degree,1,Do not have,151,1
430101,2015,11,Seoul,6987,4,Male,1955,University degree,1,Do not have,151,1
430101,2016,12,Seoul,8228,4,Male,1955,University degree,1,Do not have,151,1
430101,2017,13,Seoul,9269,4,Male,1955,University degree,1,Do not have,151,3
430201,2006,2,Seoul,3335,2,Male,1921,Elementary,1,Do not have, , 
430201,2007,3,Seoul,1971,2,Male,1921,University degree,1,Do not have, , 
430201,2008,4,Seoul,2598,2,Female,1927,High school,2,Do not have, , 
430201,2009,5,Seoul,1305,1,Female,1927,High school,2,Have religion, , 
430201,2010,6,Seoul,1322,1,Female,1927,High school,2,Have religion, , 
430201,2011,7,Seoul,2491,1,Female,1927,High school,2,Have religion, , 
430201,2012,8,Seoul,1360,1,Female,1927,High school,2,Have religion, , 
430201,2013,9,Seoul,1229,1,Female,1927,High school,2,Have religion, , 
430201,2014,10,Seoul,2131,1,Female,1927,High school,2,Have religion, , 
430201,2015,11,Seoul,1730,1,Female,1927,High school,2,Have religion, , 
440101,2005,1,Seoul,1300,1,Female,1936,Middle school,2,Have religion, , 
440101,2006,2,Seoul,1274,1,Female,1936,Middle school,2,Do not have, , 
440101,2007,3,Seoul,1348,1,Female,1936,Middle school,2,Have religion, , 
440101,2008,4,Seoul,1607,1,Female,1936,Middle school,2,Do not have, , 
440101,2009,5,Seoul,2016,1,Female,1936,Middle school,2,Do not have, , 
440101,2010,6,Seoul,1028,1,Female,1936,Middle school,2,Have religion, , 
440101,2011,7,Seoul,1382,1,Female,1936,Middle school,2,Do not have, , 
440101,2012,8,Seoul,1550,1,Female,1936,Middle school,2,Do not have, , 
440101,2013,9,Seoul,1347,1,Female,1936,Middle school,2,Do not have, , 
440101,2014,10,Seoul,3436,1,Female,1936,Middle school,2,Have religion, , 
450101,2005,1,Seoul,3010,3,Male,1972,University degree,1,Have religion,315,5
450101,2006,2,Seoul,4150,3,Male,1972,University degree,1,Do not have,315,5
450101,2007,3,Seoul,4383,3,Male,1972,University degree,1,Have religion,315,6
450101,2008,4,Seoul,5668,3,Male,1972,University degree,1,Do not have,312,5
450101,2009,5,Seoul,6519,3,Male,1972,University degree,1,Do not have,312,5
450101,2010,6,Seoul,6002,3,Male,1972,University degree,1,Do not have,312,5
450101,2011,7,Seoul,7272,3,Male,1972,University degree,1,Do not have,312,2
450101,2012,8,Seoul,6479,3,Male,1972,University degree,1,Do not have,312,1
450101,2013,9,Seoul,4498,3,Male,1972,University degree,1,Do not have,312,2
450101,2014,10,Seoul,3806,3,Male,1972,University degree,1,Do not have,312,3
450101,2015,11,Seoul,5923,3,Male,1972,University degree,1,Do not have,312,2
450101,2016,12,Seoul,4094,3,Male,1972,University degree,1,Do not have,312,3
450101,2017,13,Seoul,3539,3,Male,1972,University degree,1,Do not have,313,2
450101,2018,14,Seoul,5323,3,Male,1972,University degree,1,Do not have,313,3
460101,2005,1,Seoul,653,2,Male,1926,High school,1,Do not have, , 
460101,2006,2,Seoul,652,2,Male,1926,High school,1,Do not have, , 
460101,2007,3,Seoul,1411,2,Male,1926,High school,1,Do not have, , 
460101,2008,4,Seoul,1427,2,Male,1926,High school,1,Do not have, , 
460101,2009,5,Seoul,1042,2,Male,1926,High school,1,Do not have, , 
460101,2010,6,Seoul,1869,2,Male,1926,High school,1,Do not have, , 
460101,2011,7,Seoul,1962,2,Male,1926,High school,1,Do not have, , 
460101,2012,8,Seoul,1945,2,Male,1926,High school,1,Do not have, , 
460101,2013,9,Seoul,1343,2,Male,1926,High school,1,Do not have, , 
460101,2014,10,Seoul,1705,2,Male,1926,High school,1,Do not have, , 
460101,2015,11,Seoul,1879,2,Male,1926,High school,1,Do not have, , 
460101,2016,12,Seoul,2106,2,Male,1926,High school,1,Do not have, , 
460101,2017,13,Seoul,1426,2,Male,1926,High school,1,Do not have, , 
460101,2018,14,Seoul,1513,2,Male,1926,High school,1,Do not have, , 
470101,2005,1,Seoul,737,2,Male,1968,High school,5,Do not have, , 
470101,2006,2,Seoul,494,2,Male,1968,High school,5,Do not have, , 
470101,2007,3,Seoul,967,2,Male,1968,High school,5,Do not have, , 
470101,2008,4,Seoul,1313,2,Male,1968,High school,5,Do not have,873,2
470101,2009,5,Seoul,1455,2,Male,1968,High school,5,Do not have, , 
470101,2010,6,Seoul,1183,2,Male,1968,High school,5,Do not have, , 
470101,2011,7,Seoul,1316,2,Male,1968,High school,5,Do not have,873,5
470101,2012,8,Seoul,1861,2,Male,1968,High school,5,Do not have,873,3
470101,2013,9,Seoul,1557,2,Male,1968,High school,5,Do not have, , 
470101,2014,10,Seoul,944,2,Male,1968,High school,5,Do not have, , 
470101,2015,11,Seoul,3419,2,Male,1968,High school,5,Do not have,855,3
470101,2016,12,Seoul,3478,2,Male,1968,High school,5,Do not have,842,3
470101,2017,13,Seoul,4239,2,Male,1968,High school,5,Do not have,842,3
470101,2018,14,Seoul,3903,2,Male,1968,High school,5,Do not have,842,3
480101,2005,1,Seoul,1026,2,Female,1934,Elementary,2,Have religion, , 
480101,2006,2,Seoul,951,2,Female,1934,Elementary,2,Have religion, , 
480101,2007,3,Seoul,1278,2,Female,1934,Middle school,2,Do not have, , 
480101,2008,4,Seoul,1767,4,Female,1982,High school,5,Have religion,399,1
480101,2009,5,Kyeong-gi,802,1,Female,1982,High school,1,Have religion, , 
480101,2010,6,Kyeong-gi,2068,2,Male,1976,High school,1,Do not have,875,3
480101,2011,7,Kyeong-gi,2333,3,Male,1976,High school,1,Have religion,875,1
480101,2012,8,Kyeong-gi,2463,3,Male,1976,High school,1,Do not have,772,3
480101,2013,9,Kyeong-gi,2616,4,Male,1976,High school,1,Do not have,772,3
480101,2014,10,Kyeong-gi,2915,4,Male,1976,High school,1,Do not have,772,3
480101,2015,11,Kyeong-gi,3214,4,Male,1976,High school,1,Have religion,772,3
480101,2016,12,Kyeong-gi,2823,4,Male,1976,High school,1,Have religion,873,1
480101,2017,13,Kyeong-gi,2620,4,Male,1976,High school,1,Do not have,873,3
480101,2018,14,Kyeong-gi,3721,4,Male,1976,High school,1,Have religion,873,3
490101,2005,1,Seoul,489,1,Female,1928,Elementary,2,Do not have, , 
490101,2006,2,Seoul,595,1,Female,1928,Elementary,2,Do not have, , 
490101,2007,3,Seoul,581,1,Female,1928,Elementary,2,Do not have, , 
490101,2008,4,Seoul,534,1,Female,1928,Elementary,2,Do not have, , 
500101,2005,1,Seoul,594,1,Female,1937,Elementary,2,Do not have, , 
500101,2006,2,Seoul,482,1,Female,1937,Elementary,2,Have religion,911,2
500101,2007,3,Seoul,1619,3,Female,1937,Elementary,2,Do not have,911,2
500101,2008,4,Seoul,538,3,Female,1937,Elementary,2,Do not have,941,3
500101,2009,5,Seoul,741,1,Female,1937,Elementary,2,Do not have, , 
500101,2010,6,Seoul,1397,1,Female,1937,Elementary,2,Do not have, , 
500101,2011,7,Seoul,458,1,Female,1937,Elementary,2,Have religion, , 
500101,2012,8,Seoul,700,1,Female,1937,Elementary,3,Have religion,941,1
500101,2013,9,Seoul,638,1,Female,1937,Elementary,3,Have religion,941,3
500101,2014,10,Seoul,664,1,Female,1937,Elementary,3,Have religion,941,3
500101,2015,11,Seoul,716,1,Female,1937,Elementary,3,Have religion,941,1
500101,2016,12,Seoul,897,1,Female,1937,Elementary,3,Have religion, , 
500101,2017,13,Seoul,961,1,Female,1937,Elementary,3,Have religion,941,4
500101,2018,14,Seoul,1323,1,Female,1937,Elementary,3,Have religion, , 
510101,2005,1,Seoul,4075,2,Male,1976,University degree,1,Have religion,815,6
510101,2006,2,Seoul,4865,3,Male,1976,University degree,1,Have religion,815,6
510101,2007,3,Seoul,5060,3,Male,1976,University degree,1,Have religion,815,5
520101,2005,1,Seoul,2026,2,Female,1972,University degree,5,Do not have,311,7
520101,2006,2,Seoul,1788,2,Female,1972,University degree,5,Do not have, , 
520101,2007,3,Seoul,1607,2,Female,1972,College,5,, , 
520101,2008,4,Seoul,2427,2,Female,1972,College,5,Do not have,313,1
520101,2009,5,Seoul,2797,2,Female,1972,College,5,Do not have,313,1
520101,2010,6,Seoul,1571,1,Female,1942,Middle school,2,Do not have, , 
520101,2011,7,Seoul,970,1,Female,1942,Middle school,2,Do not have, , 
520101,2012,8,Seoul,1185,1,Female,1942,Middle school,2,Do not have, , 
520101,2013,9,Seoul,868,1,Female,1942,Middle school,2,Do not have, , 
520101,2014,10,Seoul,1315,1,Female,1942,Middle school,2,Do not have, , 
520101,2015,11,Seoul,1512,1,Female,1942,Middle school,2,Do not have, , 
520101,2016,12,Seoul,1498,1,Female,1942,Middle school,2,Do not have, , 
520101,2017,13,Seoul,1402,1,Female,1942,Middle school,2,Do not have, , 
520101,2018,14,Seoul,3386,2,Female,1942,Middle school,2,Do not have, , 
530101,2005,1,Seoul,2073,2,Male,1973,High school,1,Do not have,316,4
530101,2006,2,Seoul,2277,2,Male,1973,High school,1,Do not have,316,4
530101,2007,3,Seoul,2430,2,Male,1973,High school,1,Do not have,316,4
530101,2008,4,Seoul,2797,2,Male,1973,High school,1,Do not have,510,4
530101,2009,5,Seoul,3548,3,Male,1973,High school,1,Do not have,510,4
530101,2010,6,Seoul,4297,3,Male,1973,High school,1,Do not have,510,4
530101,2011,7,Seoul,3463,3,Male,1973,High school,1,Do not have,510,3
530101,2012,8,Seoul,4555,3,Male,1973,High school,1,Do not have,510,4
530101,2013,9,Seoul,4926,3,Male,1973,High school,1,Do not have,510,3
530101,2014,10,Seoul,3987,3,Male,1973,High school,1,Do not have,510,4
530101,2015,11,Seoul,4724,3,Male,1973,High school,1,Do not have,510,3
530101,2016,12,Seoul,3048,3,Male,1973,High school,1,Do not have,510,4
530101,2017,13,Seoul,5564,3,Male,1973,High school,1,Do not have,510,3
530101,2018,14,Seoul,4369,3,Male,1973,High school,1,Do not have,510,4
540101,2005,1,Seoul,1174.4,2,Female,1939,No education (7 & over 7 yrs-old),2,Have religion, , 
540101,2006,2,Seoul,3425,2,Female,1939,No education (7 & over 7 yrs-old),2,Have religion, , 
540101,2007,3,Seoul,2609,2,Female,1939,No education (7 & over 7 yrs-old),2,Have religion, , 
540101,2008,4,Seoul,2139,2,Female,1939,No education (7 & over 7 yrs-old),2,Have religion, , 
540101,2009,5,Seoul,1126,1,Female,1939,No education (7 & over 7 yrs-old),2,Have religion, , 
540101,2010,6,Seoul,1373,1,Female,1939,No education (7 & over 7 yrs-old),2,Have religion, , 
540101,2011,7,Seoul,2786,5,Female,1939,No education (7 & over 7 yrs-old),2,Have religion, , 
540101,2012,8,Seoul,4332,5,Male,1959,Middle school,1,Do not have,852,3
540101,2013,9,Seoul,3723,5,Male,1959,Middle school,1,Do not have,852,4
540101,2014,10,Seoul,3343,5,Male,1959,Middle school,1,Do not have,852,2
540101,2015,11,Seoul,3361,4,Male,1959,Middle school,1,Do not have,852,7
540101,2016,12,Seoul,3843,4,Male,1959,Middle school,1,Do not have,852,2
540101,2017,13,Seoul,8222,4,Male,1959,Middle school,1,Do not have,852,4
540101,2018,14,Seoul,7603,4,Male,1959,Middle school,1,Do not have,852,2
550101,2005,1,Seoul,5300,4,Male,1969,University degree,1,Have religion,311,3
550101,2006,2,Seoul,4320,4,Male,1969,University degree,1,Have religion,311,5
560101,2005,1,Seoul,6083,1,Female,1963,MA,5,Do not have,311,7
560101,2006,2,Seoul,6187,1,Female,1963,MA,5,Do not have,113,7
560101,2007,3,Seoul,7600,1,Female,1963,MA,5,,21,7
570101,2005,1,Seoul,3675,4,Male,1955,Middle school,1,Have religion,941,1
570101,2006,2,Seoul,4035,4,Male,1955,Middle school,1,Have religion,941,1
570101,2007,3,Seoul,3794,4,Male,1955,Middle school,1,Have religion, , 
570101,2008,4,Seoul,5166,4,Male,1955,Middle school,1,Have religion,773,1
570101,2009,5,Seoul,4445,4,Male,1955,Middle school,1,Have religion,773,1
570101,2010,6,Seoul,5963,4,Male,1955,Middle school,1,Have religion,942,3
570101,2011,7,Seoul,5457,4,Male,1955,Middle school,1,Have religion,991,4
570101,2012,8,Seoul,6784,4,Male,1955,Middle school,1,Have religion,991,4
570101,2013,9,Seoul,8444,4,Male,1955,Middle school,1,Have religion,991,3
570101,2014,10,Seoul,5031,3,Male,1955,Middle school,1,Have religion, , 
570101,2015,11,Seoul,6508,3,Male,1955,Middle school,1,Have religion, , 
570101,2016,12,Seoul,8096,3,Male,1955,Middle school,1,Have religion, , 
570101,2017,13,Seoul,7810,3,Male,1955,Middle school,1,Have religion,991,6
570101,2018,14,Seoul,6650,3,Male,1955,Middle school,1,Do not have,991,7
580101,2005,1,Seoul,7650,3,Male,1971,MA,1,Have religion,512,1
580101,2006,2,Seoul,7320,3,Male,1971,MA,1,Have religion,21,4
580101,2007,3,Seoul,11563.19,3,Male,1971,MA,1,Have religion,21,4
590101,2005,1,Seoul,6438,4,Male,1968,High school,1,Have religion,315,2
590101,2006,2,Seoul,6700,4,Male,1968,High school,1,Have religion,315,7
590101,2007,3,Seoul,7046,4,Male,1968,High school,1,Have religion,315,7
590101,2008,4,Seoul,7750,4,Male,1968,High school,1,Have religion,313,7
590101,2009,5,Seoul,9226,4,Male,1968,High school,1,Have religion,312,7
590101,2010,6,Seoul,13066,4,Male,1968,High school,1,Have religion,312,10
590101,2011,7,Seoul,14036,4,Male,1968,High school,1,Have religion,312,10
590101,2012,8,Seoul,8912,4,Male,1968,High school,1,Have religion,312,7
590101,2013,9,Seoul,6985,4,Male,1968,High school,1,Have religion,312,7
590101,2014,10,Seoul,11566,4,Male,1968,High school,1,Have religion,312,7
590101,2015,11,Seoul,12465,4,Male,1968,High school,1,Have religion,312,7
590101,2016,12,Seoul,11697,4,Male,1968,High school,1,Have religion,312,7
590101,2017,13,Seoul,12573,4,Male,1968,High school,1,Have religion,312,7
590101,2018,14,Seoul,13253,4,Male,1968,High school,1,Have religion,312,7
600101,2005,1,Seoul,5039.2,4,Male,1965,MA,1,Do not have,232,8
600101,2006,2,Seoul,5200,4,Male,1965,MA,1,Do not have,232,6
610101,2005,1,Seoul,5930,3,Male,1973,MA,1,Have religion,314,7
